DateTime,S&P 500,Inflation Rate,sp500_sma_2,inflation_rate_sma_2,sp500_sma_2_derivative,inflation_rate_sma_2_derivative,sma_2_regime,sp500_sma_3,inflation_rate_sma_3,sp500_sma_3_derivative,inflation_rate_sma_3_derivative,sma_3_regime,sp500_sma_6,inflation_rate_sma_6,sp500_sma_6_derivative,inflation_rate_sma_6_derivative,sma_6_regime,sp500_sma_9,inflation_rate_sma_9,sp500_sma_9_derivative,inflation_rate_sma_9_derivative,sma_9_regime,sp500_sma_12,inflation_rate_sma_12,sp500_sma_12_derivative,inflation_rate_sma_12_derivative,sma_12_regime,sp500_sma_18,inflation_rate_sma_18,sp500_sma_18_derivative,inflation_rate_sma_18_derivative,sma_18_regime,sp500_sma_24,inflation_rate_sma_24,sp500_sma_24_derivative,inflation_rate_sma_24_derivative,sma_24_regime,sp500_sma_30,inflation_rate_sma_30,sp500_sma_30_derivative,inflation_rate_sma_30_derivative,sma_30_regime,sp500_sma_36,inflation_rate_sma_36,sp500_sma_36_derivative,inflation_rate_sma_36_derivative,sma_36_regime,sp500_sma_42,inflation_rate_sma_42,sp500_sma_42_derivative,inflation_rate_sma_42_derivative,sma_42_regime,sp500_sma_48,inflation_rate_sma_48,sp500_sma_48_derivative,inflation_rate_sma_48_derivative,sma_48_regime,sp500_sma_60,inflation_rate_sma_60,sp500_sma_60_derivative,inflation_rate_sma_60_derivative,sma_60_regime,sp500_sma_120,inflation_rate_sma_120,sp500_sma_120_derivative,inflation_rate_sma_120_derivative,sma_120_regime,sp500_sma_180,inflation_rate_sma_180,sp500_sma_180_derivative,inflation_rate_sma_180_derivative,sma_180_regime
1947-12-31,15.3,8.837209302325574,15.14,8.643956763838847,-0.0649999999999995,-0.8698568872987487,4.0,15.236666666666666,9.288278868200253,0.06333333333333435,-1.3026295789633746,2.0,15.316666666666668,10.686214229814993,0.015000000000000568,-1.4683082535339764,2.0,15.126666666666665,13.240495745692504,0.01444444444444315,-1.203880205023932,2.0,15.200000000000001,14.64608261478183,0.0,-0.7745549024618814,2.0,15.37722222222222,14.454622336128686,-0.17388888888888765,0.3067940097363202,3.0,16.127083333333335,11.540101418116066,-0.08583333333332988,0.2745840954620675,3.0,16.148999999999997,9.683635335809006,0.014333333333333087,0.1998766737138844,1.0,15.849166666666669,8.451292246925478,0.05611111111111455,0.18162107576702446,1.0,15.422142857142857,7.517953855154561,0.055238095238093976,0.1968043031165969,1.0,15.012916666666667,6.749586533178881,0.0756250000000005,0.12247144626393247,1.0,14.332166666666666,6.600102800850067,0.09216666666666384,-0.0032508127031753986,2.0,12.431416666666669,4.649394829642866,0.03958333333333641,0.04983388704438063,1.0,12.290500000000002,3.4821635576043173,0.04655555555555857,0.10617323279069746,1.0
1948-01-30,14.68,10.23255813953488,14.99,9.534883720930228,-0.15000000000000036,0.8909269570913807,3.0,14.986666666666666,9.173490555737523,-0.25,-0.11478831246273025,4.0,15.136666666666665,10.371438566202121,-0.18000000000000327,-0.31477566361287224,4.0,15.137777777777778,12.26392008003696,0.011111111111112848,-0.9765756656555435,2.0,15.118333333333334,13.987806782087395,-0.081666666666667,-0.6582758326944358,4.0,15.195,14.501305277602846,-0.1822222222222205,0.046682941474159634,3.0,15.965000000000002,11.872825048461854,-0.16208333333333336,0.33272363034578767,3.0,16.14966666666667,9.949391040271845,0.0006666666666710341,0.2657557044628387,1.0,15.882777777777777,8.671673012614983,0.03361111111110837,0.22038076568950515,1.0,15.46904761904762,7.720535288690283,0.04690476190476289,0.20258143353572233,1.0,15.071875,6.901127746884675,0.058958333333333,0.15154121370579343,1.0,14.402833333333335,6.643256901477135,0.07066666666666954,0.043154100627067926,1.0,12.464666666666666,4.728755981987689,0.033249999999997115,0.07936115234482255,1.0,12.3335,3.593401157212844,0.04299999999999926,0.11123759960852686,1.0
1948-02-27,13.93,9.302325581,14.305,9.767441860267443,-0.6850000000000005,0.2325581393372147,3.0,14.636666666666665,9.457364340953484,-0.3500000000000014,0.2838737852159614,3.0,14.905000000000001,10.024136394058557,-0.2316666666666638,-0.3473021721435643,4.0,15.08,11.25546976921714,-0.05777777777777793,-1.0084503108198213,4.0,14.993333333333332,13.1976230482757,-0.12500000000000178,-0.7901837338116948,4.0,15.04388888888889,14.373533924061105,-0.15111111111110986,-0.12777135354174085,4.0,15.825416666666667,12.190197228586854,-0.13958333333333428,0.317372180125,3.0,16.097,10.184138992783518,-0.052666666666667084,0.23474795251167357,3.0,15.872499999999999,8.866213985011855,-0.010277777777778496,0.1945409723968723,3.0,15.495476190476191,7.886968308992101,0.026428571428571246,0.1664330203018176,1.0,15.115833333333335,7.033289115620991,0.04395833333333421,0.13216136873631612,1.0,14.452166666666667,6.6822619058862065,0.04933333333333145,0.03900500440907173,1.0,12.48625,4.806275361829355,0.021583333333333954,0.07751937984166624,1.0,12.379444444444443,3.700242288296178,0.04594444444444257,0.1068411310833337,1.0
1948-03-31,15.08,6.849315068493151,14.504999999999999,8.075820324746577,0.1999999999999993,-1.6916215355208664,2.0,14.563333333333333,8.79473292967601,-0.07333333333333236,-0.6626314112774736,4.0,14.9,9.041505898938132,-0.005000000000000782,-0.982630495120425,4.0,15.065555555555555,10.055720463101999,-0.014444444444444926,-1.199749306115141,4.0,14.985833333333334,12.129055041688382,-0.007499999999998508,-1.0685680065873182,4.0,15.050555555555556,14.048096854508392,0.0066666666666659324,-0.3254370695527129,2.0,15.702083333333333,12.35854415793886,-0.12333333333333485,0.16834692935200657,3.0,16.064666666666668,10.337119928211632,-0.03233333333333377,0.15298093542811309,3.0,15.913333333333334,8.992615776505758,0.040833333333335275,0.12640179149390285,1.0,15.55119047619048,8.00899633607445,0.055714285714287826,0.12202802708234906,1.0,15.179583333333333,7.151758373346381,0.06374999999999886,0.11846925772539052,1.0,14.5105,6.671417157027759,0.05833333333333357,-0.010844748858447772,2.0,12.541083333333331,4.8692215320001315,0.05483333333333107,0.0629461701707763,1.0,12.43072222222222,3.793849594232251,0.05127777777777709,0.09360730593607336,1.0
1948-04-30,15.48,8.675799086758001,15.280000000000001,7.762557077625578,0.7750000000000021,-0.3132632471209984,2.0,14.829999999999998,8.275813245417051,0.2666666666666657,-0.5189196842589592,2.0,14.908333333333333,8.724651900577287,0.00833333333333286,-0.3168539983608447,2.0,15.034444444444444,9.672896792607098,-0.031111111111110645,-0.3828236704949006,4.0,15.060833333333333,11.266893371381983,0.07499999999999929,-0.8621616703063992,2.0,15.086111111111109,13.70135641089366,0.03555555555555223,-0.346740443614733,2.0,15.565416666666666,12.579586348351533,-0.13666666666666671,0.22104219041267292,3.0,16.025666666666666,10.550983664248577,-0.03900000000000148,0.21386373603694508,3.0,15.931111111111111,9.185991147963321,0.017777777777777004,0.193375371457563,1.0,15.615476190476189,8.17451207787739,0.06428571428570962,0.16551574180294004,1.0,15.254791666666664,7.32053100757721,0.07520833333333066,0.16877263423082844,1.0,14.575333333333333,6.681438239115548,0.06483333333333263,0.010021082087789068,1.0,12.588583333333332,4.947347363548116,0.04750000000000121,0.07812583154798425,1.0,12.47322222222222,3.894006911303129,0.042500000000000426,0.10015731707087783,1.0
1948-05-31,16.69,9.1324200913242,16.085,8.904109589041102,0.8049999999999997,1.141552511415524,1.0,15.75,8.219178082191783,0.9200000000000017,-0.05663516322526796,2.0,15.193333333333333,8.838271211572634,0.28500000000000014,0.11361931099534672,1.0,15.186666666666667,9.4224836234363,0.15222222222222292,-0.25041316917079826,2.0,15.247500000000002,10.496396847460801,0.1866666666666692,-0.7704965239211816,2.0,15.19777777777778,13.226515415353353,0.11166666666667169,-0.47484099554030657,2.0,15.461666666666666,12.820439047687435,-0.10374999999999979,0.24085269933590148,3.0,16.009,10.780068100437726,-0.01666666666666572,0.2290844361891491,3.0,15.97777777777778,9.376177420341374,0.04666666666666863,0.1901862723780532,1.0,15.707380952380953,8.350899748360478,0.0919047619047646,0.1763876704830878,1.0,15.345208333333334,7.510789759479798,0.0904166666666697,0.19025875190258823,1.0,14.652666666666667,6.71094585413455,0.0773333333333337,0.029507615019002564,1.0,12.650416666666667,5.040811975417484,0.061833333333334295,0.0934646118693685,1.0,12.51238888888889,3.9893492289215966,0.03916666666666835,0.09534231761846756,1.0
1948-06-30,16.74,9.545454545454552,16.715,9.338937318389377,0.629999999999999,0.4348277293482745,1.0,16.30333333333333,9.117891241178917,0.553333333333331,0.8987131589871336,1.0,15.433333333333332,8.956312085427465,0.23999999999999844,0.11804087385483086,1.0,15.367777777777778,9.066967679685062,0.181111111111111,-0.35551594375123763,2.0,15.375,9.82126315762123,0.12749999999999773,-0.675133689839571,2.0,15.277777777777779,12.749492438330375,0.0799999999999983,-0.4770229770229779,2.0,15.39125,13.08004477345338,-0.07041666666666657,0.25960572576594565,3.0,15.988333333333335,11.023343551578344,-0.02066666666666528,0.24327545114061877,3.0,16.02972222222222,9.562414794078748,0.05194444444443924,0.1862373737373737,1.0,15.789761904761903,8.523437938140049,0.08238095238094978,0.17253818977957103,1.0,15.423541666666667,7.697748633938673,0.07833333333333314,0.18695887445887482,1.0,14.725833333333332,6.747337376722393,0.07316666666666549,0.036391522587842395,1.0,12.693583333333333,5.137718541071271,0.04316666666666613,0.09690656565378664,1.0,12.544777777777778,4.079144237835233,0.0323888888888888,0.08979500891363612,1.0
1948-07-30,15.85,9.909909909909906,16.294999999999998,9.72768222768223,-0.4200000000000017,0.38874490929285344,3.0,16.426666666666666,9.529261515562887,0.12333333333333485,0.41137027438396956,1.0,15.628333333333336,8.902537380489969,0.19500000000000384,-0.0537747049374957,2.0,15.414444444444444,8.992855105572486,0.04666666666666508,-0.07411257411257566,2.0,15.3825,9.636987973346045,0.007500000000000284,-0.18427518427518486,2.0,15.288333333333334,12.292716981554918,0.01055555555555543,-0.45677545677545695,2.0,15.303333333333333,13.101613303324626,-0.08791666666666664,0.0215685298712458,3.0,15.897666666666668,11.278767514867475,-0.09066666666666734,0.25542396328913064,3.0,16.06277777777778,9.774915430308198,0.033055555555559835,0.21250063622944992,1.0,15.846428571428573,8.704653636597126,0.056666666666670196,0.18121569845707697,1.0,15.488958333333334,7.868285550165243,0.06541666666666757,0.1705369162265704,1.0,14.7925,6.810876525627394,0.0666666666666682,0.06353914890500167,1.0,12.722916666666666,5.243289629403853,0.029333333333333655,0.10557108833258244,1.0,12.577555555555556,4.154624129490288,0.03277777777777757,0.0754798916550552,1.0
1948-08-31,15.97,8.888888889,15.91,9.399399399454955,-0.384999999999998,-0.32828282822727495,4.0,16.186666666666664,9.448084448121486,-0.240000000000002,-0.0811770674414003,4.0,15.968333333333334,8.833631265156635,0.3399999999999981,-0.06890611533333413,2.0,15.524444444444445,9.041542290422251,0.11000000000000121,0.048687184849764975,1.0,15.436666666666666,9.428883829607596,0.054166666666665364,-0.2081041437384492,2.0,15.318333333333332,11.742959120569344,0.029999999999997584,-0.549757860985574,2.0,15.275,12.988558259334987,-0.028333333333332433,-0.11305504398963961,4.0,15.854000000000001,11.51888403590081,-0.04366666666666674,0.24011652103333425,3.0,16.075555555555557,9.959054371512373,0.012777777777777999,0.18413894120417496,1.0,15.886190476190475,8.861559310746824,0.039761904761901334,0.15690567414969792,1.0,15.554583333333333,8.005301178512667,0.06562499999999893,0.13701562834742376,1.0,14.861999999999998,6.878216592969314,0.0694999999999979,0.06734006734191933,1.0,12.7555,5.340352209228855,0.032583333333333186,0.09706257982500155,1.0,12.604666666666665,4.216352524551398,0.02711111111110931,0.0617283950611105,1.0
1948-09-30,15.49,6.521739130434782,15.73,7.705314009717393,-0.17999999999999972,-1.6940853897375625,4.0,15.769999999999998,8.440179309781563,-0.4166666666666661,-1.0079051383399236,4.0,16.036666666666665,8.77903527548024,0.06833333333333158,-0.05459598967639501,2.0,15.545555555555556,8.78426782687883,0.02111111111111086,-0.2572744635434212,2.0,15.468333333333334,8.910270587209187,0.031666666666668064,-0.5186132423984091,2.0,15.336111111111112,11.012381786285665,0.017777777777780557,-0.7305773342836783,2.0,15.297083333333333,12.730831459751355,0.02208333333333279,-0.2577267995836312,2.0,15.769,11.642642381447137,-0.08500000000000085,0.12375834554632803,3.0,16.06,10.077439152756401,-0.015555555555557987,0.1183847812440284,3.0,15.930952380952379,8.962104276359256,0.04476190476190389,0.10054496561243198,1.0,15.611875,8.105251203500172,0.057291666666666075,0.09995002498750516,1.0,14.918833333333334,6.896003154234137,0.05683333333333529,0.017786561264823142,1.0,12.782583333333331,5.423238848099144,0.027083333333331794,0.08288663887028935,1.0,12.636722222222224,4.260876282570481,0.03205555555555861,0.044523758019082926,1.0
