DateTime,Total Return Bond Index
18.05.1993 00:00,655.75
19.05.1993 00:00,655.95
20.05.1993 00:00,658.05
21.05.1993 00:00,656.17
24.05.1993 00:00,656.45
25.05.1993 00:00,656.42
26.05.1993 00:00,657.43
27.05.1993 00:00,658.26
28.05.1993 00:00,657.36
31.05.1993 00:00,657.78
01.06.1993 00:00,659.15
02.06.1993 00:00,660.94
03.06.1993 00:00,661.98
04.06.1993 00:00,659.43
07.06.1993 00:00,661.06
08.06.1993 00:00,660.58
09.06.1993 00:00,661.71
10.06.1993 00:00,661.44
11.06.1993 00:00,664.53
14.06.1993 00:00,665.13
15.06.1993 00:00,665.28
16.06.1993 00:00,665.61
17.06.1993 00:00,666.39
18.06.1993 00:00,665.43
21.06.1993 00:00,667.52
22.06.1993 00:00,667.74
23.06.1993 00:00,667.57
24.06.1993 00:00,668.63
25.06.1993 00:00,669.97
28.06.1993 00:00,671.75
29.06.1993 00:00,672.41
30.06.1993 00:00,672.5
01.07.1993 00:00,672.47
02.07.1993 00:00,673.8
06.07.1993 00:00,673.58
07.07.1993 00:00,673.28
08.07.1993 00:00,673.99
09.07.1993 00:00,674.82
12.07.1993 00:00,675.78
13.07.1993 00:00,675.26
14.07.1993 00:00,677.34
15.07.1993 00:00,677.49
16.07.1993 00:00,678.6
19.07.1993 00:00,678.3
20.07.1993 00:00,677.46
21.07.1993 00:00,675.2
22.07.1993 00:00,673.07
23.07.1993 00:00,671.83
26.07.1993 00:00,672.73
27.07.1993 00:00,673
28.07.1993 00:00,673.75
29.07.1993 00:00,677.31
30.07.1993 00:00,677.1
31.07.1993 00:00,677.23
01.08.1993 00:00,
02.08.1993 00:00,676.93
03.08.1993 00:00,677.95
04.08.1993 00:00,677.82
05.08.1993 00:00,678.4
06.08.1993 00:00,678.26
09.08.1993 00:00,680.62
10.08.1993 00:00,680.5
11.08.1993 00:00,681.35
12.08.1993 00:00,682.26
13.08.1993 00:00,683.8
16.08.1993 00:00,685.24
17.08.1993 00:00,685.32
18.08.1993 00:00,686.49
19.08.1993 00:00,687.91
20.08.1993 00:00,688.63
23.08.1993 00:00,689.19
24.08.1993 00:00,690.2
25.08.1993 00:00,691.56
26.08.1993 00:00,694.28
27.08.1993 00:00,693.81
30.08.1993 00:00,695.2
31.08.1993 00:00,694.61
01.09.1993 00:00,694.87
02.09.1993 00:00,696.64
03.09.1993 00:00,700.77
07.09.1993 00:00,703.59
08.09.1993 00:00,703.79
09.09.1993 00:00,700.16
10.09.1993 00:00,702.07
13.09.1993 00:00,703.48
14.09.1993 00:00,699.17
15.09.1993 00:00,698.72
16.09.1993 00:00,699.75
17.09.1993 00:00,699
20.09.1993 00:00,698.2
21.09.1993 00:00,697.58
22.09.1993 00:00,697.07
23.09.1993 00:00,698.31
24.09.1993 00:00,698.37
27.09.1993 00:00,702.05
28.09.1993 00:00,703.17
29.09.1993 00:00,701.55
30.09.1993 00:00,698.45
01.10.1993 00:00,700.75
04.10.1993 00:00,701.19
05.10.1993 00:00,701.69
06.10.1993 00:00,701.35
07.10.1993 00:00,701.57
08.10.1993 00:00,704.71
11.10.1993 00:00,704.89
12.10.1993 00:00,705.02
13.10.1993 00:00,705.01
14.10.1993 00:00,704.87
15.10.1993 00:00,708.75
18.10.1993 00:00,706.77
19.10.1993 00:00,706.55
20.10.1993 00:00,707.29
21.10.1993 00:00,704.29
22.10.1993 00:00,702.45
25.10.1993 00:00,699.94
26.10.1993 00:00,701.42
27.10.1993 00:00,701.14
28.10.1993 00:00,701.72
29.10.1993 00:00,702.04
31.10.1993 00:00,702.32
01.11.1993 00:00,698.49
02.11.1993 00:00,695.71
03.11.1993 00:00,695.63
04.11.1993 00:00,694.31
05.11.1993 00:00,691.57
08.11.1993 00:00,693.12
09.11.1993 00:00,695.48
10.11.1993 00:00,693.6
11.11.1993 00:00,693.07
12.11.1993 00:00,694.9
15.11.1993 00:00,695.32
16.11.1993 00:00,695.87
17.11.1993 00:00,696.74
18.11.1993 00:00,694.66
19.11.1993 00:00,690.81
22.11.1993 00:00,690.31
23.11.1993 00:00,691.52
24.11.1993 00:00,692.38
26.11.1993 00:00,694.11
29.11.1993 00:00,696.34
30.11.1993 00:00,693.36
01.12.1993 00:00,694.27
02.12.1993 00:00,694.83
03.12.1993 00:00,694.64
06.12.1993 00:00,698.32
07.12.1993 00:00,698.99
08.12.1993 00:00,699.39
09.12.1993 00:00,700.58
10.12.1993 00:00,698.58
13.12.1993 00:00,697.12
14.12.1993 00:00,695.81
15.12.1993 00:00,695.44
16.12.1993 00:00,695.14
17.12.1993 00:00,696.56
20.12.1993 00:00,696.37
21.12.1993 00:00,694.91
22.12.1993 00:00,698.04
23.12.1993 00:00,700.09
27.12.1993 00:00,700.81
28.12.1993 00:00,700.74
29.12.1993 00:00,700.77
30.12.1993 00:00,697.8
31.12.1993 00:00,697.73
01.01.1994 00:00,
03.01.1994 00:00,694.99
04.01.1994 00:00,695.01
05.01.1994 00:00,695.73
06.01.1994 00:00,697.66
07.01.1994 00:00,703.02
10.01.1994 00:00,703.45
11.01.1994 00:00,705.01
12.01.1994 00:00,707.5
13.01.1994 00:00,704.97
14.01.1994 00:00,702
17.01.1994 00:00,702.36
18.01.1994 00:00,703.6
19.01.1994 00:00,704.11
20.01.1994 00:00,705.58
21.01.1994 00:00,705.15
24.01.1994 00:00,705.53
25.01.1994 00:00,704.58
26.01.1994 00:00,704.58
27.01.1994 00:00,706.33
28.01.1994 00:00,709.13
31.01.1994 00:00,709.45
01.02.1994 00:00,706.78
02.02.1994 00:00,707.14
03.02.1994 00:00,705.35
04.02.1994 00:00,702.48
07.02.1994 00:00,700.66
08.02.1994 00:00,699.77
09.02.1994 00:00,700.02
10.02.1994 00:00,701.51
11.02.1994 00:00,701.66
14.02.1994 00:00,702.1
15.02.1994 00:00,702.22
16.02.1994 00:00,702.26
17.02.1994 00:00,699.6
18.02.1994 00:00,695.98
22.02.1994 00:00,696.91
23.02.1994 00:00,694.89
24.02.1994 00:00,692.74
25.02.1994 00:00,692.39
28.02.1994 00:00,693.38
01.03.1994 00:00,689.99
02.03.1994 00:00,689.1
03.03.1994 00:00,688.58
04.03.1994 00:00,686.21
07.03.1994 00:00,688.85
08.03.1994 00:00,688.12
09.03.1994 00:00,686.77
10.03.1994 00:00,684.54
11.03.1994 00:00,684.17
14.03.1994 00:00,683.88
15.03.1994 00:00,685.04
16.03.1994 00:00,686.99
17.03.1994 00:00,688.28
18.03.1994 00:00,685.2
21.03.1994 00:00,682.34
22.03.1994 00:00,684.25
23.03.1994 00:00,687.43
24.03.1994 00:00,682.28
25.03.1994 00:00,681.97
28.03.1994 00:00,681.49
29.03.1994 00:00,678.44
30.03.1994 00:00,676.87
31.03.1994 00:00,676.19
01.04.1994 00:00,
04.04.1994 00:00,666.44
05.04.1994 00:00,668.43
06.04.1994 00:00,669.23
07.04.1994 00:00,671.27
08.04.1994 00:00,671.1
11.04.1994 00:00,671
12.04.1994 00:00,672.75
13.04.1994 00:00,671.9
14.04.1994 00:00,669.88
15.04.1994 00:00,670.26
18.04.1994 00:00,665.92
19.04.1994 00:00,665.34
20.04.1994 00:00,666.63
21.04.1994 00:00,672.65
22.04.1994 00:00,672.76
25.04.1994 00:00,672.88
26.04.1994 00:00,676.64
28.04.1994 00:00,671.4
29.04.1994 00:00,668.99
30.04.1994 00:00,669.14
01.05.1994 00:00,
02.05.1994 00:00,667.64
03.05.1994 00:00,666.72
04.05.1994 00:00,665.87
05.05.1994 00:00,668.16
06.05.1994 00:00,660.88
09.05.1994 00:00,656.43
10.05.1994 00:00,660.76
11.05.1994 00:00,656.89
12.05.1994 00:00,659.9
13.05.1994 00:00,661.2
16.05.1994 00:00,663.55
17.05.1994 00:00,670.3
18.05.1994 00:00,671.39
19.05.1994 00:00,674.01
20.05.1994 00:00,672
23.05.1994 00:00,667.52
24.05.1994 00:00,669.2
25.05.1994 00:00,668.72
26.05.1994 00:00,670.38
27.05.1994 00:00,669.3
31.05.1994 00:00,667.77
01.06.1994 00:00,668.11
02.06.1994 00:00,670.96
03.06.1994 00:00,674.93
06.06.1994 00:00,678.07
07.06.1994 00:00,676.63
08.06.1994 00:00,677.89
09.06.1994 00:00,676.21
10.06.1994 00:00,675.07
13.06.1994 00:00,673.46
14.06.1994 00:00,676.51
15.06.1994 00:00,673.97
16.06.1994 00:00,673.69
17.06.1994 00:00,671.9
20.06.1994 00:00,671.56
21.06.1994 00:00,669.54
22.06.1994 00:00,672.49
23.06.1994 00:00,673.07
24.06.1994 00:00,669.7
27.06.1994 00:00,670.51
28.06.1994 00:00,668.57
29.06.1994 00:00,669.53
30.06.1994 00:00,666.63
01.07.1994 00:00,666.67
05.07.1994 00:00,667.99
06.07.1994 00:00,667.98
07.07.1994 00:00,669.13
08.07.1994 00:00,664.89
11.07.1994 00:00,663.33
12.07.1994 00:00,664.22
13.07.1994 00:00,665.75
14.07.1994 00:00,671.48
15.07.1994 00:00,672.53
18.07.1994 00:00,674.8
19.07.1994 00:00,676.08
20.07.1994 00:00,673.53
21.07.1994 00:00,673
22.07.1994 00:00,671.7
25.07.1994 00:00,672.98
26.07.1994 00:00,672.86
27.07.1994 00:00,671.1
28.07.1994 00:00,673.02
29.07.1994 00:00,679.75
31.07.1994 00:00,680.04
01.08.1994 00:00,679.28
02.08.1994 00:00,681.44
03.08.1994 00:00,680.49
04.08.1994 00:00,680.97
05.08.1994 00:00,675.59
08.08.1994 00:00,675.88
09.08.1994 00:00,673.59
10.08.1994 00:00,673.91
11.08.1994 00:00,672.32
12.08.1994 00:00,674.91
15.08.1994 00:00,674.83
16.08.1994 00:00,677.51
17.08.1994 00:00,680.75
18.08.1994 00:00,677.06
19.08.1994 00:00,675.99
22.08.1994 00:00,675.31
23.08.1994 00:00,676.36
24.08.1994 00:00,678.46
25.08.1994 00:00,677.09
26.08.1994 00:00,678.67
29.08.1994 00:00,678.8
30.08.1994 00:00,679.88
31.08.1994 00:00,681.16
01.09.1994 00:00,681.25
02.09.1994 00:00,680.71
06.09.1994 00:00,679.01
07.09.1994 00:00,678.03
08.09.1994 00:00,678.05
09.09.1994 00:00,673.25
12.09.1994 00:00,673.13
13.09.1994 00:00,673.53
14.09.1994 00:00,675.15
15.09.1994 00:00,676.72
16.09.1994 00:00,671.66
19.09.1994 00:00,672.8
20.09.1994 00:00,671.6
21.09.1994 00:00,670.64
22.09.1994 00:00,671.21
23.09.1994 00:00,670.84
26.09.1994 00:00,671.21
27.09.1994 00:00,670.17
28.09.1994 00:00,671.76
29.09.1994 00:00,668.62
30.09.1994 00:00,670.19
01.10.1994 00:00,
03.10.1994 00:00,668.54
04.10.1994 00:00,668.13
05.10.1994 00:00,665.81
06.10.1994 00:00,665.94
07.10.1994 00:00,667.94
10.10.1994 00:00,668.6
11.10.1994 00:00,670.98
12.10.1994 00:00,669.53
13.10.1994 00:00,671.73
14.10.1994 00:00,672.45
17.10.1994 00:00,672.05
18.10.1994 00:00,672.58
19.10.1994 00:00,670.94
20.10.1994 00:00,667.17
21.10.1994 00:00,666.83
24.10.1994 00:00,665.88
25.10.1994 00:00,665.29
26.10.1994 00:00,665.13
27.10.1994 00:00,665.55
28.10.1994 00:00,668.35
31.10.1994 00:00,668.81
01.11.1994 00:00,665.97
02.11.1994 00:00,664.58
03.11.1994 00:00,663.74
04.11.1994 00:00,661.93
07.11.1994 00:00,661.57
08.11.1994 00:00,662.5
09.11.1994 00:00,665.16
10.11.1994 00:00,664.1
11.11.1994 00:00,663.34
14.11.1994 00:00,665.13
15.11.1994 00:00,667.12
16.11.1994 00:00,664.93
17.11.1994 00:00,662.62
18.11.1994 00:00,663.35
21.11.1994 00:00,663.2
22.11.1994 00:00,664.72
23.11.1994 00:00,670.62
25.11.1994 00:00,670.54
28.11.1994 00:00,668.99
29.11.1994 00:00,666.73
30.11.1994 00:00,668.34
01.12.1994 00:00,667.41
02.12.1994 00:00,671.16
05.12.1994 00:00,670.52
06.12.1994 00:00,673.34
07.12.1994 00:00,671.98
08.12.1994 00:00,672.15
09.12.1994 00:00,673.35
12.12.1994 00:00,671.07
13.12.1994 00:00,671.75
14.12.1994 00:00,674.39
15.12.1994 00:00,673.57
16.12.1994 00:00,673.65
19.12.1994 00:00,674.46
20.12.1994 00:00,674.78
21.12.1994 00:00,675.22
22.12.1994 00:00,673.64
23.12.1994 00:00,673.7
27.12.1994 00:00,677.16
28.12.1994 00:00,676.52
29.12.1994 00:00,675.03
30.12.1994 00:00,674.26
31.12.1994 00:00,674.41
01.01.1995 00:00,
03.01.1995 00:00,672.82
04.01.1995 00:00,675.3
05.01.1995 00:00,673.74
06.01.1995 00:00,674.89
09.01.1995 00:00,673.9
10.01.1995 00:00,675.76
11.01.1995 00:00,676.45
12.01.1995 00:00,676.77
13.01.1995 00:00,680.6
16.01.1995 00:00,681.2
17.01.1995 00:00,680.75
18.01.1995 00:00,680.86
19.01.1995 00:00,680.26
20.01.1995 00:00,678.23
23.01.1995 00:00,677.71
24.01.1995 00:00,677.39
25.01.1995 00:00,679.06
26.01.1995 00:00,681.15
27.01.1995 00:00,684.58
30.01.1995 00:00,686.4
31.01.1995 00:00,687.28
01.02.1995 00:00,685.75
02.02.1995 00:00,685.43
03.02.1995 00:00,692.6
06.02.1995 00:00,691.69
07.02.1995 00:00,692.23
08.02.1995 00:00,692.05
09.02.1995 00:00,690.77
10.02.1995 00:00,688.46
13.02.1995 00:00,689.55
14.02.1995 00:00,692.05
15.02.1995 00:00,695.83
16.02.1995 00:00,697.04
17.02.1995 00:00,696.35
21.02.1995 00:00,696.45
22.02.1995 00:00,699.56
23.02.1995 00:00,700.32
24.02.1995 00:00,699.88
27.02.1995 00:00,703.78
28.02.1995 00:00,703.76
01.03.1995 00:00,706.23
02.03.1995 00:00,703.91
03.03.1995 00:00,701.61
06.03.1995 00:00,699.84
07.03.1995 00:00,699.13
08.03.1995 00:00,702.31
09.03.1995 00:00,704.45
10.03.1995 00:00,707.69
13.03.1995 00:00,709.19
14.03.1995 00:00,712.85
15.03.1995 00:00,712.56
16.03.1995 00:00,714.8
17.03.1995 00:00,712.7
20.03.1995 00:00,712.53
21.03.1995 00:00,712.72
22.03.1995 00:00,709.22
23.03.1995 00:00,710.27
24.03.1995 00:00,713.66
27.03.1995 00:00,715.93
28.03.1995 00:00,713.46
29.03.1995 00:00,713.2
30.03.1995 00:00,712.58
31.03.1995 00:00,711.87
01.04.1995 00:00,
03.04.1995 00:00,714.66
04.04.1995 00:00,715.91
05.04.1995 00:00,716.02
06.04.1995 00:00,716.99
07.04.1995 00:00,716.62
10.04.1995 00:00,716.74
11.04.1995 00:00,717.5
12.04.1995 00:00,718.93
13.04.1995 00:00,720.9
17.04.1995 00:00,721.08
18.04.1995 00:00,721.1
19.04.1995 00:00,720.78
20.04.1995 00:00,722.84
21.04.1995 00:00,723.14
24.04.1995 00:00,723.99
25.04.1995 00:00,723.85
26.04.1995 00:00,723.84
27.04.1995 00:00,723.1
28.04.1995 00:00,722.52
30.04.1995 00:00,722.83
01.05.1995 00:00,722.52
02.05.1995 00:00,724.34
03.05.1995 00:00,727.52
04.05.1995 00:00,732.21
05.05.1995 00:00,738.74
08.05.1995 00:00,739.37
09.05.1995 00:00,742.94
10.05.1995 00:00,741.88
11.05.1995 00:00,740.44
12.05.1995 00:00,740.48
15.05.1995 00:00,742.88
16.05.1995 00:00,745.72
17.05.1995 00:00,747.11
18.05.1995 00:00,744.11
19.05.1995 00:00,744.19
22.05.1995 00:00,744.18
23.05.1995 00:00,746.23
24.05.1995 00:00,751.28
25.05.1995 00:00,753.42
26.05.1995 00:00,752.98
30.05.1995 00:00,757.22
31.05.1995 00:00,757.07
01.06.1995 00:00,760.97
02.06.1995 00:00,765.91
05.06.1995 00:00,766.59
06.06.1995 00:00,765.89
07.06.1995 00:00,763.16
08.06.1995 00:00,761.27
09.06.1995 00:00,754.74
12.06.1995 00:00,755.47
13.06.1995 00:00,763.46
14.06.1995 00:00,764.39
15.06.1995 00:00,763.31
16.06.1995 00:00,762.03
19.06.1995 00:00,765.37
20.06.1995 00:00,764.78
21.06.1995 00:00,765.6
22.06.1995 00:00,769.15
23.06.1995 00:00,768.52
26.06.1995 00:00,767.73
27.06.1995 00:00,766.4
28.06.1995 00:00,767.97
29.06.1995 00:00,762.42
30.06.1995 00:00,763.91
01.07.1995 00:00,
03.07.1995 00:00,765.1
05.07.1995 00:00,765.52
06.07.1995 00:00,769.68
07.07.1995 00:00,772.51
10.07.1995 00:00,772.54
11.07.1995 00:00,771.04
12.07.1995 00:00,770.45
13.07.1995 00:00,770.98
14.07.1995 00:00,768.88
17.07.1995 00:00,766.39
18.07.1995 00:00,764.3
19.07.1995 00:00,758.37
20.07.1995 00:00,758.01
21.07.1995 00:00,754.89
24.07.1995 00:00,758.66
25.07.1995 00:00,758.96
26.07.1995 00:00,757.07
27.07.1995 00:00,759.56
28.07.1995 00:00,757.69
31.07.1995 00:00,760.17
01.08.1995 00:00,757.99
02.08.1995 00:00,760.56
03.08.1995 00:00,757.75
04.08.1995 00:00,758.97
07.08.1995 00:00,760.11
08.08.1995 00:00,760.69
09.08.1995 00:00,759.39
10.08.1995 00:00,757.68
11.08.1995 00:00,754.55
14.08.1995 00:00,755.26
15.08.1995 00:00,756.28
16.08.1995 00:00,757.72
17.08.1995 00:00,756.99
18.08.1995 00:00,757.21
21.08.1995 00:00,759.45
22.08.1995 00:00,758.45
23.08.1995 00:00,757.65
24.08.1995 00:00,761.53
25.08.1995 00:00,766.24
28.08.1995 00:00,768.32
29.08.1995 00:00,767.59
30.08.1995 00:00,769.17
31.08.1995 00:00,771.44
01.09.1995 00:00,773.47
05.09.1995 00:00,776.28
06.09.1995 00:00,776.44
07.09.1995 00:00,775.07
08.09.1995 00:00,774.42
11.09.1995 00:00,775.02
12.09.1995 00:00,777.9
13.09.1995 00:00,777.06
14.09.1995 00:00,780.69
15.09.1995 00:00,779.93
18.09.1995 00:00,777.71
19.09.1995 00:00,779.21
20.09.1995 00:00,780.8
21.09.1995 00:00,776.93
22.09.1995 00:00,775.77
25.09.1995 00:00,776.08
26.09.1995 00:00,775.45
27.09.1995 00:00,775.02
28.09.1995 00:00,775.71
29.09.1995 00:00,780.16
30.09.1995 00:00,780.32
01.10.1995 00:00,
02.10.1995 00:00,781.34
03.10.1995 00:00,782.77
04.10.1995 00:00,784.47
05.10.1995 00:00,785.37
06.10.1995 00:00,785.71
09.10.1995 00:00,786.42
10.10.1995 00:00,786.3
11.10.1995 00:00,785.96
12.10.1995 00:00,787.44
13.10.1995 00:00,791.98
16.10.1995 00:00,792.01
17.10.1995 00:00,792.62
18.10.1995 00:00,791.48
19.10.1995 00:00,792.18
20.10.1995 00:00,789.69
23.10.1995 00:00,788.88
24.10.1995 00:00,791.54
25.10.1995 00:00,792.42
26.10.1995 00:00,790.59
27.10.1995 00:00,790.85
30.10.1995 00:00,791.62
31.10.1995 00:00,792.21
01.11.1995 00:00,794.12
02.11.1995 00:00,796.55
03.11.1995 00:00,795.86
06.11.1995 00:00,795.54
07.11.1995 00:00,794.35
08.11.1995 00:00,797.17
09.11.1995 00:00,795.59
10.11.1995 00:00,794.04
13.11.1995 00:00,796.26
14.11.1995 00:00,796.29
15.11.1995 00:00,795.24
16.11.1995 00:00,797.81
17.11.1995 00:00,798.68
20.11.1995 00:00,798.51
21.11.1995 00:00,797.38
22.11.1995 00:00,797.32
24.11.1995 00:00,798.75
27.11.1995 00:00,800.92
28.11.1995 00:00,800.93
29.11.1995 00:00,802.35
30.11.1995 00:00,806.28
01.12.1995 00:00,808.3
04.12.1995 00:00,812.35
05.12.1995 00:00,811.58
06.12.1995 00:00,811.22
07.12.1995 00:00,809.51
08.12.1995 00:00,809.62
11.12.1995 00:00,811.06
12.12.1995 00:00,810.6
13.12.1995 00:00,810.03
14.12.1995 00:00,810.02
15.12.1995 00:00,809.84
18.12.1995 00:00,805.95
19.12.1995 00:00,809.67
20.12.1995 00:00,809.58
21.12.1995 00:00,809.83
22.12.1995 00:00,812.21
26.12.1995 00:00,813.86
27.12.1995 00:00,815.42
28.12.1995 00:00,817.08
29.12.1995 00:00,819.42
31.12.1995 00:00,819.75
01.01.1996 00:00,
02.01.1996 00:00,819.22
03.01.1996 00:00,820.28
04.01.1996 00:00,817.79
05.01.1996 00:00,816.65
08.01.1996 00:00,817
09.01.1996 00:00,816.78
10.01.1996 00:00,812.49
11.01.1996 00:00,812.86
12.01.1996 00:00,814.1
15.01.1996 00:00,814.34
16.01.1996 00:00,817.75
17.01.1996 00:00,821.5
18.01.1996 00:00,823.46
19.01.1996 00:00,824.04
22.01.1996 00:00,821.2
23.01.1996 00:00,819.45
24.01.1996 00:00,821.91
25.01.1996 00:00,817.33
26.01.1996 00:00,820.67
29.01.1996 00:00,819.59
30.01.1996 00:00,822.61
31.01.1996 00:00,824.38
01.02.1996 00:00,822.98
02.02.1996 00:00,820.69
05.02.1996 00:00,820.49
06.02.1996 00:00,822.11
07.02.1996 00:00,821.41
08.02.1996 00:00,821.72
09.02.1996 00:00,822.28
12.02.1996 00:00,825.25
13.02.1996 00:00,826.7
14.02.1996 00:00,824.78
15.02.1996 00:00,821.23
16.02.1996 00:00,817.63
20.02.1996 00:00,811.47
21.02.1996 00:00,809.73
22.02.1996 00:00,812.26
23.02.1996 00:00,809.67
26.02.1996 00:00,808.73
27.02.1996 00:00,806.88
28.02.1996 00:00,805.08
29.02.1996 00:00,805.11
01.03.1996 00:00,811.29
04.03.1996 00:00,814.58
05.03.1996 00:00,812.09
06.03.1996 00:00,808.73
07.03.1996 00:00,808.07
08.03.1996 00:00,793.64
11.03.1996 00:00,798.11
12.03.1996 00:00,796.53
13.03.1996 00:00,796.53
14.03.1996 00:00,796.47
15.03.1996 00:00,792.24
18.03.1996 00:00,794.37
19.03.1996 00:00,795.13
20.03.1996 00:00,798.57
21.03.1996 00:00,800.59
22.03.1996 00:00,798.91
25.03.1996 00:00,803.3
26.03.1996 00:00,802.94
27.03.1996 00:00,798.41
28.03.1996 00:00,795.28
29.03.1996 00:00,799.13
31.03.1996 00:00,799.46
01.04.1996 00:00,800.31
02.04.1996 00:00,802.86
03.04.1996 00:00,801.84
04.04.1996 00:00,799.71
05.04.1996 00:00,790.04
08.04.1996 00:00,788.39
09.04.1996 00:00,790.92
10.04.1996 00:00,788.03
11.04.1996 00:00,786.03
12.04.1996 00:00,793.81
15.04.1996 00:00,795.74
16.04.1996 00:00,796.45
17.04.1996 00:00,794.78
18.04.1996 00:00,792.89
19.04.1996 00:00,795.11
22.04.1996 00:00,797.52
23.04.1996 00:00,796.82
24.04.1996 00:00,794.79
25.04.1996 00:00,795.1
26.04.1996 00:00,796.24
29.04.1996 00:00,794.96
30.04.1996 00:00,792.37
01.05.1996 00:00,792.09
02.05.1996 00:00,784.92
03.05.1996 00:00,782.72
06.05.1996 00:00,784.87
07.05.1996 00:00,784.48
08.05.1996 00:00,787.73
09.05.1996 00:00,786.7
10.05.1996 00:00,791.31
13.05.1996 00:00,793.09
14.05.1996 00:00,796.1
15.05.1996 00:00,796.71
16.05.1996 00:00,794.18
17.05.1996 00:00,796.66
20.05.1996 00:00,798.35
21.05.1996 00:00,797.77
22.05.1996 00:00,798.73
23.05.1996 00:00,796.77
24.05.1996 00:00,798.38
28.05.1996 00:00,798.44
29.05.1996 00:00,794.02
30.05.1996 00:00,794.8
31.05.1996 00:00,791.66
01.06.1996 00:00,
03.06.1996 00:00,790.8
04.06.1996 00:00,791.71
05.06.1996 00:00,793.66
06.06.1996 00:00,796.9
07.06.1996 00:00,788.9
10.06.1996 00:00,787.77
11.06.1996 00:00,786.74
12.06.1996 00:00,785.17
13.06.1996 00:00,786.88
14.06.1996 00:00,789.65
17.06.1996 00:00,791.8
18.06.1996 00:00,790.76
19.06.1996 00:00,789.26
20.06.1996 00:00,789.16
21.06.1996 00:00,790.27
24.06.1996 00:00,791.44
25.06.1996 00:00,793.18
26.06.1996 00:00,793.56
27.06.1996 00:00,797.31
28.06.1996 00:00,802.29
30.06.1996 00:00,802.63
01.07.1996 00:00,802.27
02.07.1996 00:00,800.09
03.07.1996 00:00,801.3
05.07.1996 00:00,788.67
08.07.1996 00:00,789.14
09.07.1996 00:00,791.15
10.07.1996 00:00,794.27
11.07.1996 00:00,796.2
12.07.1996 00:00,798.62
15.07.1996 00:00,797.06
16.07.1996 00:00,800.14
17.07.1996 00:00,799.95
18.07.1996 00:00,805.13
19.07.1996 00:00,802.76
22.07.1996 00:00,800.97
23.07.1996 00:00,803.15
24.07.1996 00:00,800.1
25.07.1996 00:00,800.61
26.07.1996 00:00,801.5
29.07.1996 00:00,798.51
30.07.1996 00:00,800.75
31.07.1996 00:00,804.52
01.08.1996 00:00,811.8
02.08.1996 00:00,818.08
05.08.1996 00:00,817.68
06.08.1996 00:00,817
07.08.1996 00:00,816.7
08.08.1996 00:00,816.23
09.08.1996 00:00,819.36
12.08.1996 00:00,820.3
13.08.1996 00:00,816.17
14.08.1996 00:00,817.03
15.08.1996 00:00,814.84
16.08.1996 00:00,817.83
19.08.1996 00:00,816.75
20.08.1996 00:00,816.99
21.08.1996 00:00,815.64
22.08.1996 00:00,815.33
23.08.1996 00:00,811
26.08.1996 00:00,807.63
27.08.1996 00:00,808.93
28.08.1996 00:00,808.61
29.08.1996 00:00,805.53
30.08.1996 00:00,801.91
31.08.1996 00:00,802.07
01.09.1996 00:00,
03.09.1996 00:00,804.1
04.09.1996 00:00,802.87
05.09.1996 00:00,800.59
06.09.1996 00:00,802.95
09.09.1996 00:00,805.6
10.09.1996 00:00,803.67
11.09.1996 00:00,804.24
12.09.1996 00:00,806.87
13.09.1996 00:00,813.39
16.09.1996 00:00,814.31
17.09.1996 00:00,810.85
18.09.1996 00:00,810.26
19.09.1996 00:00,808.91
20.09.1996 00:00,809.71
23.09.1996 00:00,811.32
24.09.1996 00:00,813.76
25.09.1996 00:00,817.28
26.09.1996 00:00,819.89
27.09.1996 00:00,818.81
30.09.1996 00:00,818.31
01.10.1996 00:00,821.55
02.10.1996 00:00,823.92
03.10.1996 00:00,823.87
04.10.1996 00:00,830.07
07.10.1996 00:00,828.46
08.10.1996 00:00,827.9
09.10.1996 00:00,826.54
10.10.1996 00:00,823.97
11.10.1996 00:00,826.65
14.10.1996 00:00,827.23
15.10.1996 00:00,827.31
16.10.1996 00:00,827.2
17.10.1996 00:00,830.48
18.10.1996 00:00,831.2
21.10.1996 00:00,830.83
22.10.1996 00:00,829
23.10.1996 00:00,829.59
24.10.1996 00:00,829.18
25.10.1996 00:00,830.99
28.10.1996 00:00,830.7
29.10.1996 00:00,838.26
30.10.1996 00:00,838.53
31.10.1996 00:00,840.36
01.11.1996 00:00,839.51
04.11.1996 00:00,840.84
05.11.1996 00:00,844.62
06.11.1996 00:00,844.17
07.11.1996 00:00,846.85
08.11.1996 00:00,846.18
11.11.1996 00:00,846.42
12.11.1996 00:00,850.14
13.11.1996 00:00,849.71
14.11.1996 00:00,852.28
15.11.1996 00:00,851.04
18.11.1996 00:00,850.86
19.11.1996 00:00,852.51
20.11.1996 00:00,854.13
21.11.1996 00:00,853.81
22.11.1996 00:00,853.17
25.11.1996 00:00,854.61
26.11.1996 00:00,854.51
27.11.1996 00:00,854.5
29.11.1996 00:00,858.76
30.11.1996 00:00,858.93
01.12.1996 00:00,
02.12.1996 00:00,858.66
03.12.1996 00:00,859.47
04.12.1996 00:00,857
05.12.1996 00:00,852.02
06.12.1996 00:00,850.37
09.12.1996 00:00,853.63
10.12.1996 00:00,853.2
11.12.1996 00:00,846.17
12.12.1996 00:00,845.38
13.12.1996 00:00,848.78
16.12.1996 00:00,846.87
17.12.1996 00:00,844.99
18.12.1996 00:00,843.28
